customer_id,first_name,last_name,phone,email,street,city,state,zip_code
586,Ulysses,Gaines,NULL,ulysses.gaines@aol.com,"22 Gregory Lane ",Monsey,NY,10952
377,Klara,Mosley,NULL,klara.mosley@gmail.com,"518 Devon Court ","Port Chester",NY,10573
8,Jacquline,Duncan,NULL,jacquline.duncan@yahoo.com,"15 Brown St. ","Jackson Heights",NY,11372
155,Lory,Page,NULL,lory.page@hotmail.com,"58 Summerhouse Street ","Bay Shore",NY,11706
927,Guillermo,Hart,"(212) 652-7198",guillermo.hart@hotmail.com,"81 Indian Summer Drive ","New York",NY,10002
986,Marcel,Lindsay,NULL,marcel.lindsay@hotmail.com,"249 Peninsula St. ",Ossining,NY,10562
111,Shila,White,NULL,shila.white@msn.com,"94 Lakeshore Street ","Orchard Park",NY,14127
613,Margene,Eaton,NULL,margene.eaton@yahoo.com,"43 Sugar Street ",Wantagh,NY,11793
1374,Juliane,Dillard,NULL,juliane.dillard@aol.com,"63 Birchwood Court ",Glendora,CA,91740
54,Fran,Yang,NULL,fran.yang@hotmail.com,"440 Pearl St. ",Utica,NY,13501
639,Ronald,Parsons,NULL,ronald.parsons@msn.com,"268 Pin Oak Rd. ",Maspeth,NY,11378
664,Augustus,Schmidt,NULL,augustus.schmidt@msn.com,"624 Jones Dr. ",Corona,NY,11368
724,Lois,Steele,NULL,lois.steele@yahoo.com,"7501 South Marlborough Street ",Ossining,NY,10562
1056,Rebbecca,Espinoza,NULL,rebbecca.espinoza@hotmail.com,"8266 Valley Farms Road ","Mount Vernon",NY,10550
569,Lucas,Estes,NULL,lucas.estes@yahoo.com,"99 Old Church St. ","Santa Monica",CA,90403
1315,Omega,Johnston,NULL,omega.johnston@gmail.com,"9935 Tarkiln Hill St. ","Canyon Country",CA,91387
1096,Tonda,Webb,NULL,tonda.webb@yahoo.com,"53 SW. Edgemont Rd. ",Baldwinsville,NY,13027
506,Irving,Pitts,NULL,irving.pitts@msn.com,"346 College Court ",Torrance,CA,90505
676,Gayle,Wilkinson,NULL,gayle.wilkinson@yahoo.com,"4 Riverside Ave. ",Lindenhurst,NY,11757
753,Mandi,Gibbs,NULL,mandi.gibbs@gmail.com,"80 Sycamore Drive ","East Elmhurst",NY,11369
773,Yolando,Wade,NULL,yolando.wade@hotmail.com,"310 Wilson Ave. ",Massapequa,NY,11758
116,Merlene,Vinson,NULL,merlene.vinson@gmail.com,"431 Vine Dr. ",Euless,TX,76039
817,Zelda,Pratt,"(717) 428-4018",zelda.pratt@gmail.com,"74 Trusel Drive ",Lancaster,NY,14086
1334,Ashleigh,Finch,NULL,ashleigh.finch@yahoo.com,"82 Hudson Court ",Newburgh,NY,12550
1406,Farrah,Orr,NULL,farrah.orr@msn.com,"8711 W. Ashley St. ","New Hyde Park",NY,11040
835,Roseanne,Maynard,NULL,roseanne.maynard@yahoo.com,"219 Old Paris Hill Dr. ",Euless,TX,76039
759,Cira,Downs,"(510) 788-4456",cira.downs@gmail.com,"672 Sussex Ave. ",Oakland,CA,94603
1353,Agatha,Daniels,NULL,agatha.daniels@yahoo.com,"125 Canal St. ","South El Monte",CA,91733
341,Delana,Scott,NULL,delana.scott@yahoo.com,"7372 Ridgeview St. ","Mount Vernon",NY,10550
1144,Jewel,Sparks,NULL,jewel.sparks@aol.com,"12 Vine Road ","Oakland Gardens",NY,11364
1429,Lorrie,Justice,NULL,lorrie.justice@gmail.com,"8396 Brook Drive ",Pomona,CA,91768
1228,Zulema,Clemons,"(510) 565-8496",zulema.clemons@aol.com,"75 W. Howard St. ",Oakland,CA,94603
313,Melani,Jarvis,NULL,melani.jarvis@hotmail.com,"8 Tunnel St. ",Maspeth,NY,11378
62,Alica,Hunter,NULL,alica.hunter@hotmail.com,"8 San Juan Drive ","East Elmhurst",NY,11369
321,Chere,Hardin,NULL,chere.hardin@yahoo.com,"763 Fulton Road ",Brooklyn,NY,11201
1108,Bao,Wade,NULL,bao.wade@gmail.com,"7587 Church St. ",Desoto,TX,75115
470,Loise,Walker,NULL,loise.walker@aol.com,"201 Glen Eagles St. ",Shirley,NY,11967
20,Aleta,Shepard,NULL,aleta.shepard@aol.com,"684 Howard St. ","Sugar Land",TX,77478
739,Bobbi,Banks,NULL,bobbi.banks@yahoo.com,"396 Wagon Rd. ",Bayside,NY,11361
64,Bobbie,Foster,NULL,bobbie.foster@yahoo.com,"988 Pineknoll Ave. ",Desoto,TX,75115
892,Alissa,Craft,NULL,alissa.craft@hotmail.com,"249 Maple Street ",Ossining,NY,10562
1169,Beatris,Joyner,NULL,beatris.joyner@gmail.com,"7463 Gonzales Rd. ","Spring Valley",NY,10977
1282,Alexis,Mack,"(845) 707-6088",alexis.mack@aol.com,"7767 Sutor Ave. ","New City",NY,10956
913,Liliana,Kerr,NULL,liliana.kerr@yahoo.com,"3 Cherry Drive ",Desoto,TX,75115
104,Katharina,Bates,NULL,katharina.bates@gmail.com,"54 South Greenview Drive ",Campbell,CA,95008
212,Buford,Bridges,"(248) 604-7346",buford.bridges@msn.com,"239 Oak Valley Court ",Troy,NY,12180
1248,Bethany,Herring,NULL,bethany.herring@yahoo.com,"7563 High Point Street ","Port Jefferson Station",NY,11776
1443,Lezlie,Lamb,NULL,lezlie.lamb@gmail.com,"401 Brandywine Street ","Central Islip",NY,11722
959,Christel,Barber,"(916) 679-3547",christel.barber@hotmail.com,"320 Briarwood Lane ",Sacramento,CA,95820
1405,Thanh,Figueroa,NULL,thanh.figueroa@yahoo.com,"6 Roberts Drive ","Mount Vernon",NY,10550
90,Marjorie,Logan,NULL,marjorie.logan@msn.com,"95 Grandrose St. ","Franklin Square",NY,11010
942,Davis,Long,"(717) 653-1755",davis.long@msn.com,"929 Elmwood Dr. ",Lancaster,NY,14086
365,Rodger,Rojas,NULL,rodger.rojas@yahoo.com,"8442 Cooper Ave. ",Bayside,NY,11361
1058,Aisha,Woods,NULL,aisha.woods@gmail.com,"9292 Bear Hill Ave. ",Webster,NY,14580
894,Nathaniel,Richard,NULL,nathaniel.richard@gmail.com,"3 Nicolls Lane ","New Windsor",NY,12553
298,Jennie,Middleton,NULL,jennie.middleton@gmail.com,"95 High Noon Dr. ",Upland,CA,91784
1430,Tayna,Wade,"(661) 858-1224",tayna.wade@hotmail.com,"65 Smith Store Dr. ",Bakersfield,CA,93306
1275,Lenita,Bonner,NULL,lenita.bonner@aol.com,"7286 Swanson Drive ","Los Banos",CA,93635
707,Terese,Briggs,NULL,terese.briggs@msn.com,"16 N. Oak Valley St. ",Woodside,NY,11377
989,Loreen,Byers,NULL,loreen.byers@yahoo.com,"83 S. Rockledge Circle ","South Ozone Park",NY,11420
178,Genoveva,Tyler,"(212) 152-6381",genoveva.tyler@gmail.com,"8121 Windfall Ave. ","New York",NY,10002
423,Johna,Powers,NULL,johna.powers@hotmail.com,"379 Central Ave. ","Deer Park",NY,11729
833,Leone,Emerson,NULL,leone.emerson@msn.com,"460 Smith Store Ave. ",Whitestone,NY,11357
33,Deloris,Burke,NULL,deloris.burke@hotmail.com,"895 Edgemont Drive ","Palos Verdes Peninsula",CA,90274
1272,Houston,Vasquez,NULL,houston.vasquez@msn.com,"845 Aspen Street ",Fullerton,CA,92831
445,Earline,Ballard,NULL,earline.ballard@hotmail.com,"939 Lyme Road ","Mount Vernon",NY,10550
819,Yahaira,Robertson,NULL,yahaira.robertson@yahoo.com,"142 Roehampton Dr. ",Endicott,NY,13760
160,Omer,Estrada,NULL,omer.estrada@gmail.com,"9 Honey Creek Street ",Rowlett,TX,75088
581,Vonda,Berger,NULL,vonda.berger@yahoo.com,"615 S. Proctor Ave. ","Santa Clara",CA,95050
688,Pearlie,Cochran,NULL,pearlie.cochran@msn.com,"23 Homewood Rd. ",Campbell,CA,95008
792,Edgar,Horn,NULL,edgar.horn@aol.com,"7270 W. Cherry Hill Lane ","West Babylon",NY,11704
1209,Deandrea,Cox,NULL,deandrea.cox@msn.com,"617 Sycamore Street ",Huntington,NY,11743
1219,Alden,Atkinson,NULL,alden.atkinson@gmail.com,"46 Valley St. ",Shirley,NY,11967
1306,America,Swanson,NULL,america.swanson@msn.com,"83 South Arlington Lane ",Webster,NY,14580
487,Grace,Madden,NULL,grace.madden@gmail.com,"606 East Rocky River St. ","San Pablo",CA,94806
102,Marisol,Goodman,NULL,marisol.goodman@gmail.com,"864 East Cherry St. ",Canandaigua,NY,14424
719,Nicki,Fry,NULL,nicki.fry@hotmail.com,"950 Snake Hill Lane ",Endicott,NY,13760
990,Casimira,Chapman,NULL,casimira.chapman@yahoo.com,"67 Snake Hill St. ",Monroe,NY,10950
1211,Brenton,Whitaker,NULL,brenton.whitaker@gmail.com,"25 Elmwood Rd. ","Niagara Falls",NY,14304
1232,Jong,Guthrie,NULL,jong.guthrie@hotmail.com,"889 Leatherwood Drive ",Bethpage,NY,11714
1318,Tisha,Petty,"(210) 851-3122",tisha.petty@msn.com,"9083 Lake View Ave. ","San Antonio",TX,78213
538,Sherie,Ayala,NULL,sherie.ayala@msn.com,"5 Beech Ave. ","South El Monte",CA,91733
952,Aileen,Marquez,NULL,aileen.marquez@msn.com,"8899 Newbridge Street ",Torrance,CA,90505
1121,Shasta,Combs,NULL,shasta.combs@yahoo.com,"726 James Dr. ","Yorktown Heights",NY,10598
40,Ronna,Butler,NULL,ronna.butler@gmail.com,"9438 Plymouth Court ",Encino,CA,91316
1,Debra,Burks,NULL,debra.burks@yahoo.com,"9273 Thorne Ave. ","Orchard Park",NY,14127
624,Sharika,Colon,"(562) 452-6136",sharika.colon@gmail.com,"509 Henry Smith St. ","Long Beach",NY,11561
683,Amparo,Burks,NULL,amparo.burks@aol.com,"7781 Augusta St. ",Merrick,NY,11566
823,Tina,Bush,NULL,tina.bush@aol.com,"8038 Bellevue Street ",Maspeth,NY,11378
1032,Vernon,Knowles,NULL,vernon.knowles@yahoo.com,"5 Olive Lane ","Huntington Station",NY,11746
96,Floretta,Higgins,NULL,floretta.higgins@hotmail.com,"870 Lilac Dr. ",Bayside,NY,11361
1208,Leila,Barr,NULL,leila.barr@yahoo.com,"120 Fremont Rd. ",Carmel,NY,10512
18,Georgetta,Hardin,NULL,georgetta.hardin@aol.com,"474 Chapel Dr. ",Canandaigua,NY,14424
309,Anderson,Martin,NULL,anderson.martin@hotmail.com,"9051 Hillside Dr. ",Canandaigua,NY,14424
1103,Ardelia,Cooley,NULL,ardelia.cooley@aol.com,"59 Henry Smith St. ","Canyon Country",CA,91387
896,Stefani,Gamble,"(845) 724-2996",stefani.gamble@aol.com,"9119 W. Victoria St. ","New City",NY,10956
711,Jovita,Bishop,NULL,jovita.bishop@aol.com,"8123 Wild Horse St. ","Staten Island",NY,10301
1073,Leeanne,Cross,NULL,leeanne.cross@yahoo.com,"424 Newcastle Road ",Bayside,NY,11361
634,Taylor,Cole,NULL,taylor.cole@gmail.com,"9408 Holly Lane ",Carmel,NY,10512
1159,Charlene,Norris,NULL,charlene.norris@msn.com,"972 South Sierra Drive ",Syosset,NY,11791
654,Eun,Harris,"(619) 378-2432",eun.harris@gmail.com,"623 Jones St. ","San Diego",CA,92111
560,Tricia,Daniels,NULL,tricia.daniels@gmail.com,"8628 Crescent Court ",Forney,TX,75126
1444,Ivette,Estes,NULL,ivette.estes@gmail.com,"88 N. Canterbury Ave. ",Canandaigua,NY,14424
118,Le,Wood,NULL,le.wood@yahoo.com,"90 Primrose Dr. ",Pittsford,NY,14534
131,Tanesha,Hampton,NULL,tanesha.hampton@hotmail.com,"19 Belmont Ave. ",Syosset,NY,11791
454,Terese,Palmer,NULL,terese.palmer@hotmail.com,"8 Sugar Drive ","Bay Shore",NY,11706
466,Collen,Hayes,NULL,collen.hayes@yahoo.com,"117 Eagle St. ",Smithtown,NY,11787
1157,Anton,Barton,"(716) 472-3707",anton.barton@msn.com,"7284 East Indian Spring Rd. ",Buffalo,NY,14215
1398,Nevada,Hood,NULL,nevada.hood@aol.com,"515 Bank Rd. ","Hopewell Junction",NY,12533
678,Myron,Johns,NULL,myron.johns@msn.com,"5 N. Woodsman Rd. ",Whitestone,NY,11357
814,Ghislaine,Compton,NULL,ghislaine.compton@aol.com,"8930 Princess St. ",Lindenhurst,NY,11757
1163,Carmela,Hays,NULL,carmela.hays@aol.com,"149 Pennington Ave. ",Lawndale,CA,90260
130,Wes,Stanton,"(248) 247-5074",wes.stanton@msn.com,"8662 Tunnel Street ",Troy,NY,12180
1119,Tora,Dunlap,NULL,tora.dunlap@hotmail.com,"9903 North Halifax Ave. ",Monsey,NY,10952
561,Kandace,Hughes,NULL,kandace.hughes@hotmail.com,"482 Ryan Ave. ","San Lorenzo",CA,94580
973,Margaretta,Clayton,NULL,margaretta.clayton@yahoo.com,"524 San Pablo Ave. ",Ridgecrest,CA,93555
1404,Loyce,Conway,NULL,loyce.conway@aol.com,"729 State Lane ","Central Islip",NY,11722
855,Lean,Stark,NULL,lean.stark@msn.com,"215 Old Pumpkin Hill St. ",Upland,CA,91784
163,Margert,Stevens,NULL,margert.stevens@aol.com,"502 North Poplar St. ",Rome,NY,13440
1040,Shantae,Hammond,NULL,shantae.hammond@hotmail.com,"526 Harvard Drive ",Victoria,TX,77904
27,Santos,Valencia,NULL,santos.valencia@yahoo.com,"7479 Carpenter Street ",Sunnyside,NY,11104
520,Andreas,Herman,NULL,andreas.herman@msn.com,"456 Rock Creek Street ","Mount Vernon",NY,10550
532,Mia,Delgado,NULL,mia.delgado@yahoo.com,"850 Wakehurst Drive ",Coachella,CA,92236
512,Hee,Greer,NULL,hee.greer@hotmail.com,"41 North Garfield Ave. ",Selden,NY,11784
1302,Verda,Gilbert,NULL,verda.gilbert@gmail.com,"54 Hillcrest Drive ","East Northport",NY,11731
550,Felicidad,Golden,NULL,felicidad.golden@yahoo.com,"9712 Coffee Ave. ",Lockport,NY,14094
1093,Alejandrina,Hodges,NULL,alejandrina.hodges@msn.com,"7598 Shadow Brook St. ","Deer Park",NY,11729
673,Adam,Henderson,NULL,adam.henderson@hotmail.com,"167 James St. ","Los Banos",CA,93635
847,Lizette,Ellison,NULL,lizette.ellison@hotmail.com,"865 Sunbeam Street ","Port Washington",NY,11050
901,Lonna,Franks,NULL,lonna.franks@yahoo.com,"667 Brickyard Street ",Ontario,CA,91762
439,Sunshine,Rosario,NULL,sunshine.rosario@aol.com,"1 Chestnut Lane ",Jamaica,NY,11432
1199,Consuela,Collier,NULL,consuela.collier@msn.com,"338 S. Holly Avenue ","North Tonawanda",NY,14120
975,Annis,Sanchez,"(424) 352-6275",annis.sanchez@aol.com,"4 Edgewater Road ","Los Angeles",CA,90008
283,Jaimee,Day,NULL,jaimee.day@aol.com,"7534 Whitemarsh Ave. ",Poughkeepsie,NY,12601
684,Jenny,Bell,NULL,jenny.bell@hotmail.com,"38 Crescent St. ","Niagara Falls",NY,14304
1153,Ara,Vazquez,NULL,ara.vazquez@msn.com,"343 2nd Court ","San Carlos",CA,94070
729,Hue,Dalton,NULL,hue.dalton@hotmail.com,"7940 Oakwood Street ","Apple Valley",CA,92307
190,Toya,Pratt,"(562) 218-6405",toya.pratt@yahoo.com,"485 San Pablo Drive ","Long Beach",NY,11561
985,Milagros,Weber,NULL,milagros.weber@hotmail.com,"7591 Glendale Ave. ",Harlingen,TX,78552
1249,Barbra,Dickerson,NULL,barbra.dickerson@gmail.com,"8424 E. Rockcrest Dr. ",Ridgecrest,CA,93555
1129,Gilberto,Sanders,NULL,gilberto.sanders@hotmail.com,"186 Roehampton Ave. ",Woodside,NY,11377
347,Kanesha,Hudson,"(510) 788-7298",kanesha.hudson@gmail.com,"8293 Gartner Drive ",Oakland,CA,94603
949,Venessa,Frost,NULL,venessa.frost@msn.com,"621 West School Rd. ",Scarsdale,NY,10583
349,Mable,Pratt,NULL,mable.pratt@gmail.com,"254 SW. Temple Street ",Coachella,CA,92236
1051,Tonisha,Fowler,NULL,tonisha.fowler@msn.com,"9270 Valley View Lane ","Huntington Station",NY,11746
1391,Sheryl,Chase,NULL,sheryl.chase@gmail.com,"388 Cedar Avenue ","Floral Park",NY,11001
383,Ashlee,Pena,NULL,ashlee.pena@aol.com,"966 Highland St. ",Whitestone,NY,11357
626,Leigh,Burke,NULL,leigh.burke@hotmail.com,"7651 Creek St. ",Schenectady,NY,12302
1125,Caleb,England,NULL,caleb.england@gmail.com,"649 Marvon St. ",Pleasanton,CA,94566
344,Herta,Rollins,NULL,herta.rollins@msn.com,"287 1st Drive ","Mountain View",CA,94043
681,Reatha,Perez,NULL,reatha.perez@aol.com,"9917 1st St. ",Holbrook,NY,11741
29,Syreeta,Hendricks,NULL,syreeta.hendricks@msn.com,"193 Spruce Road ",Mahopac,NY,10541
770,Lavonda,Stephenson,NULL,lavonda.stephenson@gmail.com,"37 Birchwood Dr. ","Bay Shore",NY,11706
858,Klara,Kim,NULL,klara.kim@gmail.com,"9660 Sherman Lane ",Rome,NY,13440
297,Christia,Carson,NULL,christia.carson@gmail.com,"220 Orchard Street ",Helotes,TX,78023
745,Carolyne,Conley,NULL,carolyne.conley@gmail.com,"431 Lees Creek Drive ","Floral Park",NY,11001
361,Virgina,Berg,NULL,virgina.berg@yahoo.com,"804 South Purple Finch Drive ","Valley Stream",NY,11580
922,Elvia,Cardenas,NULL,elvia.cardenas@hotmail.com,"8 Paris Hill St. ",Massapequa,NY,11758
908,Delmar,Wise,NULL,delmar.wise@yahoo.com,"8355 Kingston Avenue ",Lockport,NY,14094
733,Doreatha,Ford,NULL,doreatha.ford@yahoo.com,"9413 Ryan Ave. ",Huntington,NY,11743
291,Boyce,Burks,NULL,boyce.burks@gmail.com,"879 Harvey Dr. ",Sunnyside,NY,11104
790,Petronila,Gallegos,NULL,petronila.gallegos@gmail.com,"8053 Aspen St. ","Howard Beach",NY,11414
809,Elnora,Simpson,NULL,elnora.simpson@yahoo.com,"7157 Shore Ave. ",Bellmore,NY,11710
250,Ivonne,Yang,"(915) 181-1950",ivonne.yang@gmail.com,"7359 North Lake View St. ","El Paso",TX,79930
81,Zina,Bonner,NULL,zina.bonner@hotmail.com,"9312 8th Street ","San Lorenzo",CA,94580
245,Delila,Hamilton,NULL,delila.hamilton@yahoo.com,"7451 East James Ave. ","Palos Verdes Peninsula",CA,90274
499,Lidia,Ashley,NULL,lidia.ashley@hotmail.com,"8436 Meadow St. ",Baldwinsville,NY,13027
614,Toshia,Cardenas,NULL,toshia.cardenas@gmail.com,"878 Bayberry Street ",Amsterdam,NY,12010
741,Laci,Castro,NULL,laci.castro@hotmail.com,"130 Birchpond Street ","Saint Albans",NY,11412
762,Quyen,Houston,NULL,quyen.houston@gmail.com,"7758 Homewood Dr. ","Central Islip",NY,11722
976,Ayanna,Cherry,NULL,ayanna.cherry@yahoo.com,"8829 Galvin Rd. ",Smithtown,NY,11787
380,Alesia,Horne,NULL,alesia.horne@aol.com,"9229 Amherst Lane ",Selden,NY,11784
530,Selene,Austin,NULL,selene.austin@msn.com,"9042 Linda Circle ",Duarte,CA,91010
343,Jesica,Fields,NULL,jesica.fields@yahoo.com,"318 Country Dr. ",Commack,NY,11725
884,Willian,Hardin,NULL,willian.hardin@msn.com,"836 West Street ",Oswego,NY,13126
1097,Collen,Dennis,NULL,collen.dennis@gmail.com,"284 E. Mill Street ","San Pablo",CA,94806
1081,Carson,Macias,NULL,carson.macias@gmail.com,"7 Pennington St. ","New Rochelle",NY,10801
2,Kasha,Todd,NULL,kasha.todd@yahoo.com,"910 Vine Street ",Campbell,CA,95008
1233,Lise,Hebert,NULL,lise.hebert@gmail.com,"140 East Broad Lane ",Vista,CA,92083
58,Damien,Dorsey,NULL,damien.dorsey@yahoo.com,"161 Old York Street ","Central Islip",NY,11722
606,Sarah,Kirkland,NULL,sarah.kirkland@aol.com,"42 N. Glendale Avenue ","Wappingers Falls",NY,12590
1242,Chauncey,Donaldson,NULL,chauncey.donaldson@aol.com,"7412 Golf Ave. ","Franklin Square",NY,11010
562,Alejandro,Norman,NULL,alejandro.norman@yahoo.com,"8918 Marsh Lane ",Upland,CA,91784
543,Jasmin,Young,NULL,jasmin.young@gmail.com,"337 Beach Street ",Helotes,TX,78023
958,Ciera,Koch,NULL,ciera.koch@gmail.com,"881 Lawrence Drive ",Euless,TX,76039
4,Daryl,Spence,NULL,daryl.spence@aol.com,"988 Pearl Lane ",Uniondale,NY,11553
850,Stephanie,Browning,NULL,stephanie.browning@yahoo.com,"9156 Lantern St. ",Rowlett,TX,75088
1352,Dorothea,Miranda,NULL,dorothea.miranda@aol.com,"7882 Parker St. ",Upland,CA,91784
417,Zoraida,Patton,NULL,zoraida.patton@aol.com,"95 Grand Dr. ","Huntington Station",NY,11746
1137,Dottie,Roberts,NULL,dottie.roberts@aol.com,"8252 Theatre St. ","Port Washington",NY,11050
1196,Ileana,Holt,NULL,ileana.holt@msn.com,"817 Adams St. ",Patchogue,NY,11772
1271,Roy,Chan,NULL,roy.chan@hotmail.com,"7578 Middle River St. ",Pomona,CA,91768
79,Ashanti,Parks,NULL,ashanti.parks@hotmail.com,"846 N. Helen St. ",Baldwin,NY,11510
660,Shara,Pope,NULL,shara.pope@msn.com,"194 Amherst Dr. ",Ridgecrest,CA,93555
1162,Carmelina,Sellers,NULL,carmelina.sellers@hotmail.com,"12 Race St. ",Ithaca,NY,14850
295,Danny,Kim,NULL,danny.kim@msn.com,"74 Essex Drive ","South Ozone Park",NY,11420
1246,Dale,Rasmussen,NULL,dale.rasmussen@aol.com,"8590 Adams Street ",Kingston,NY,12401
173,Marquerite,Dawson,NULL,marquerite.dawson@gmail.com,"37 Hamilton Court ",Garland,TX,75043
207,Michel,Blankenship,NULL,michel.blankenship@msn.com,"382 West Hill Dr. ",Forney,TX,75126
805,Phillis,Fowler,NULL,phillis.fowler@aol.com,"8976 N. Hall Street ","Clifton Park",NY,12065
672,Elma,Molina,NULL,elma.molina@msn.com,"8565 Devon Ave. ","New Rochelle",NY,10801
1312,Tereasa,Bird,NULL,tereasa.bird@aol.com,"7526 Vine Drive ",Ronkonkoma,NY,11779
38,Zelma,Browning,NULL,zelma.browning@aol.com,"296 Second Street ",Astoria,NY,11102
200,Ashely,Holmes,NULL,ashely.holmes@aol.com,"45 High Ridge Ave. ",Farmingdale,NY,11735
382,Collin,Webster,NULL,collin.webster@aol.com,"475 Cottage Rd. ","Howard Beach",NY,11414
625,Donnetta,Henson,NULL,donnetta.henson@hotmail.com,"2 Tallwood Drive ",Webster,NY,14580
1399,Angelika,Perry,NULL,angelika.perry@msn.com,"7684 South Branch Drive ",Canandaigua,NY,14424
845,Kathyrn,Bush,NULL,kathyrn.bush@gmail.com,"90 Devon St. ",Bronx,NY,10451
864,Lore,Sykes,"(716) 382-5169",lore.sykes@aol.com,"7050 Beach Drive ",Buffalo,NY,14215
870,Dwain,Carlson,NULL,dwain.carlson@gmail.com,"951 North Trusel Ave. ",Smithtown,NY,11787
969,Jennell,Solis,"(507) 421-7354",jennell.solis@hotmail.com,"194 2nd Rd. ",Rochester,NY,14606
962,Maple,Griffin,NULL,maple.griffin@gmail.com,"20 Glendale Drive ","Copperas Cove",TX,76522
1138,Hubert,Stone,NULL,hubert.stone@hotmail.com,"203 Penn St. ",Ridgecrest,CA,93555
897,Bettyann,Acosta,"(717) 746-6658",bettyann.acosta@gmail.com,"7949 Chapel St. ",Lancaster,NY,14086
500,Moira,Lester,NULL,moira.lester@msn.com,"496 Greystone Court ","Jackson Heights",NY,11372
910,Elenore,William,NULL,elenore.william@msn.com,"23 Rockland St. ",Mcallen,TX,78501
147,Bernetta,Marquez,NULL,bernetta.marquez@hotmail.com,"626 E. Dunbar Street ",Smithtown,NY,11787
832,Pamala,Fowler,NULL,pamala.fowler@gmail.com,"399 Leatherwood St. ","Ballston Spa",NY,12020
939,Maximina,Hutchinson,"(361) 164-3098",maximina.hutchinson@hotmail.com,"53 Stillwater Avenue ","Corpus Christi",TX,78418
184,Klara,Stanley,NULL,klara.stanley@aol.com,"603 Mechanic St. ",Webster,NY,14580
694,Lanie,Dunn,NULL,lanie.dunn@gmail.com,"7583 Pilgrim Ave. ","North Tonawanda",NY,14120
124,Jeni,Booker,NULL,jeni.booker@gmail.com,"546 Railroad Dr. ","South El Monte",CA,91733
49,Caroll,Hays,NULL,caroll.hays@yahoo.com,"9381 Wrangler St. ",Fairport,NY,14450
1113,Kendra,Harrington,NULL,kendra.harrington@yahoo.com,"768 Cooper Street ",Jamestown,NY,14701
119,Thalia,Dillard,NULL,thalia.dillard@yahoo.com,"987 NE. Gates Street ","San Angelo",TX,76901
433,Holly,Nieves,NULL,holly.nieves@aol.com,"60 Cleveland St. ",Longview,TX,75604
137,Shonta,Mercer,NULL,shonta.mercer@aol.com,"319 NE. La Sierra Avenue ",Massapequa,NY,11758
166,Lena,Mills,NULL,lena.mills@yahoo.com,"42 Homestead St. ",Woodhaven,NY,11421
698,Charleen,Joyner,NULL,charleen.joyner@aol.com,"735 N. John Dr. ",Corona,NY,11368
391,Vernita,Ball,NULL,vernita.ball@gmail.com,"126 Arnold Dr. ","Los Banos",CA,93635
87,Yan,Mcgowan,NULL,yan.mcgowan@msn.com,"8960 Newport Ave. ",Duarte,CA,91010
1072,Maryalice,Henry,NULL,maryalice.henry@msn.com,"85 Prince Street ",Richardson,TX,75080
255,Flossie,Holder,NULL,flossie.holder@msn.com,"8459 W. Newport Court ","Massapequa Park",NY,11762
232,Freddie,Mathis,NULL,freddie.mathis@hotmail.com,"31 Shady St. ",Euless,TX,76039
731,Hilary,Savage,"(805) 753-6881",hilary.savage@yahoo.com,"696 Howard Court ",Oxnard,CA,93035
335,Scarlet,Reed,NULL,scarlet.reed@hotmail.com,"151 S. Myers Court ",Bronx,NY,10451
1201,Nita,Guy,NULL,nita.guy@hotmail.com,"75 Academy Street ","Port Chester",NY,10573
646,Ann,Heath,NULL,ann.heath@msn.com,"413 East St. ","South El Monte",CA,91733
531,Kimberely,Bowen,"(248) 199-2582",kimberely.bowen@hotmail.com,"88 Belmont Street ",Troy,NY,12180
1143,Sommer,Hopkins,NULL,sommer.hopkins@gmail.com,"827 Laurel Ave. ",Tonawanda,NY,14150
1336,Joe,Melton,NULL,joe.melton@gmail.com,"8998 Hartford Street ","New Windsor",NY,12553
953,Kattie,Stevenson,NULL,kattie.stevenson@aol.com,"52 Carson Street ",Helotes,TX,78023
284,Susann,Bass,NULL,susann.bass@msn.com,"21 Old Rock Maple Ave. ",Commack,NY,11725
1104,Khalilah,Robertson,NULL,khalilah.robertson@aol.com,"22 Longbranch Rd. ","Spring Valley",NY,10977
1291,Shiloh,Bates,NULL,shiloh.bates@msn.com,"15 Wellington Dr. ",Monsey,NY,10952
572,Wm,Pope,NULL,wm.pope@msn.com,"212 Marsh Court ",Auburn,NY,13021
842,Giselle,Robles,NULL,giselle.robles@hotmail.com,"9747 N. El Dorado Dr. ","San Angelo",TX,76901
701,Alysia,Nicholson,"(805) 493-7311",alysia.nicholson@hotmail.com,"868 Trusel St. ",Oxnard,CA,93035
1152,Tuyet,Rosa,NULL,tuyet.rosa@aol.com,"9038 Golden Star Street ","South El Monte",CA,91733
141,Ramiro,Byers,NULL,ramiro.byers@gmail.com,"16 Pleasant St. ","Saint Albans",NY,11412
564,Bettie,Pierce,NULL,bettie.pierce@gmail.com,"787 North Vernon Lane ",Farmingdale,NY,11735
841,Manie,Maxwell,NULL,manie.maxwell@gmail.com,"85 Brickell Ave. ",Ronkonkoma,NY,11779
946,Angella,Bridges,NULL,angella.bridges@yahoo.com,"8708 Sycamore St. ",Pittsford,NY,14534
135,Dorthey,Jackson,"(281) 926-8010",dorthey.jackson@msn.com,"9768 Brookside St. ",Houston,TX,77016
671,Jennette,Baker,NULL,jennette.baker@gmail.com,"798 Marvon St. ",Banning,CA,92220
